"","Genus","Metabolite","Correlation","Pvalue","Group","AdjPvalue","Significance"
"1","Lactobacillus","Glycine",0.437071703813883,0.0157308765143267,"1",0.0157308765143267,"*"
"2","Lactobacillus","D_Glucose",0.0576958905216698,0.762013460126397,"1",0.762013460126397,""
"3","Lactobacillus","Guanidinoacetic_acid",0.271474314503731,0.146735610937157,"1",0.146735610937157,""
"4","Lactobacillus","Alanine",0.371390711836075,0.0433130469615093,"1",0.0433130469615093,"*"
"5","Lactobacillus","Lactic_acid",0.384369098806007,0.0359805352353962,"1",0.0359805352353962,"*"
"6","Lactobacillus","Oxaloacetic_acid",-0.133266075173112,0.482645625452956,"1",0.482645625452956,""
"7","Lactobacillus","Dimethylamine",0.0805995313089931,0.672008240640325,"1",0.672008240640325,""
"8","Lactobacillus","Formic_acid",0.16606950137374,0.380452590373694,"1",0.380452590373694,""
"9","Lactobacillus","D_Lactose",0.0385746477711759,0.83962012347701,"1",0.83962012347701,""
"10","Lactobacillus","Betaine",-0.0558246313699825,0.76952200881883,"1",0.76952200881883,""
"11","Lactobacillus","Succinic_acid",0.415362356718203,0.0224543300735972,"1",0.0224543300735972,"*"
"12","Lactobacillus","X4_Aminobutyric_acid",0.0876133079288847,0.645247693908738,"1",0.645247693908738,""
"13","Lactobacillus","Fumaric_acid",0.332762648480094,0.0723721581857805,"1",0.0723721581857805,""
"14","Gardnerella","Glycine",0.165332980905407,0.382598651757252,"1",0.382598651757252,""
"15","Gardnerella","D_Glucose",-0.0526893956176226,0.782147937457984,"1",0.782147937457984,""
"16","Gardnerella","Guanidinoacetic_acid",-0.156035544490102,0.410287398884985,"1",0.410287398884985,""
"17","Gardnerella","Alanine",-0.0997366926568771,0.600015214026857,"1",0.600015214026857,""
"18","Gardnerella","Lactic_acid",-0.073590342265488,0.699149706376221,"1",0.699149706376221,""
"19","Gardnerella","Oxaloacetic_acid",-0.0720056598385735,0.705338180370418,"1",0.705338180370418,""
"20","Gardnerella","Dimethylamine",0.0988285195680806,0.603356267112256,"1",0.603356267112256,""
"21","Gardnerella","Formic_acid",-0.0795696740872255,0.675971864958431,"1",0.675971864958431,""
"22","Gardnerella","D_Lactose",0.187110019924972,0.322136683091608,"1",0.322136683091608,""
"23","Gardnerella","Betaine",0.193011030159274,0.306831168515977,"1",0.306831168515977,""
"24","Gardnerella","Succinic_acid",-0.0806913142531908,0.671655410526671,"1",0.671655410526671,""
"25","Gardnerella","X4_Aminobutyric_acid",-0.187876607578974,0.320122218814248,"1",0.320122218814248,""
"26","Gardnerella","Fumaric_acid",-0.218546232274755,0.245944808671458,"1",0.245944808671458,""
"27","Atopobium","Glycine",0.088100367385803,0.643404903492722,"1",0.643404903492722,""
"28","Atopobium","D_Glucose",0.0179023120563744,0.925191917661341,"1",0.925191917661341,""
"29","Atopobium","Guanidinoacetic_acid",0.169359016935502,0.370953323139062,"1",0.370953323139062,""
"30","Atopobium","Alanine",0.0434403756431083,0.819700676646304,"1",0.819700676646304,""
"31","Atopobium","Lactic_acid",-0.0131501563742629,0.94501454402687,"1",0.94501454402687,""
"32","Atopobium","Oxaloacetic_acid",0.017308825924728,0.927665363764395,"1",0.927665363764395,""
"33","Atopobium","Dimethylamine",-0.101629953758605,0.593075733970462,"1",0.593075733970462,""
"34","Atopobium","Formic_acid",-0.151176400633593,0.425194334175229,"1",0.425194334175229,""
"35","Atopobium","D_Lactose",-0.117519669395398,0.536259090311794,"1",0.536259090311794,""
"36","Atopobium","Betaine",0.0410433644301678,0.829500685491623,"1",0.829500685491623,""
"37","Atopobium","Succinic_acid",-0.0383334689187855,0.840610104162112,"1",0.840610104162112,""
"38","Atopobium","X4_Aminobutyric_acid",-0.134303384864984,0.479213334286524,"1",0.479213334286524,""
"39","Atopobium","Fumaric_acid",-0.176058305146936,0.352043077865235,"1",0.352043077865235,""
"40","Peptoniphilus","Glycine",-0.363253399057134,0.0484881349822925,"1",0.0484881349822925,"*"
"41","Peptoniphilus","D_Glucose",-0.219871266337449,0.24302174274465,"1",0.24302174274465,""
"42","Peptoniphilus","Guanidinoacetic_acid",-0.19728764172212,0.296028553798976,"1",0.296028553798976,""
"43","Peptoniphilus","Alanine",-0.234234393472049,0.212815801978811,"1",0.212815801978811,""
"44","Peptoniphilus","Lactic_acid",-0.0722539654627976,0.704367271389494,"1",0.704367271389494,""
"45","Peptoniphilus","Oxaloacetic_acid",-0.227582201209681,0.226469947445999,"1",0.226469947445999,""
"46","Peptoniphilus","Dimethylamine",-0.0532725548094529,0.779795277208405,"1",0.779795277208405,""
"47","Peptoniphilus","Formic_acid",-0.457793594783621,0.0109652374780457,"1",0.0109652374780457,"*"
"48","Peptoniphilus","D_Lactose",0.0345862595020833,0.85602120695057,"1",0.85602120695057,""
"49","Peptoniphilus","Betaine",-0.0796959015461817,0.675485592406278,"1",0.675485592406278,""
"50","Peptoniphilus","Succinic_acid",-0.110098316141111,0.56247121066269,"1",0.56247121066269,""
"51","Peptoniphilus","X4_Aminobutyric_acid",-0.147983645741177,0.435149539935671,"1",0.435149539935671,""
"52","Peptoniphilus","Fumaric_acid",-0.278647812570829,0.135940680505726,"1",0.135940680505726,""
"53","Bifidobacterium","Glycine",0.0215475725337429,0.910015559290672,"1",0.910015559290672,""
"54","Bifidobacterium","D_Glucose",0.0489058569025894,0.797456936738106,"1",0.797456936738106,""
"55","Bifidobacterium","Guanidinoacetic_acid",0.142564662820795,0.45233357293581,"1",0.45233357293581,""
"56","Bifidobacterium","Alanine",0.249729968969302,0.183219243842255,"1",0.183219243842255,""
"57","Bifidobacterium","Lactic_acid",0.0284219656484112,0.881483752400678,"1",0.881483752400678,""
"58","Bifidobacterium","Oxaloacetic_acid",-0.0649334092370724,0.733176859602276,"1",0.733176859602276,""
"59","Bifidobacterium","Dimethylamine",-0.0564129624404377,0.767159054471553,"1",0.767159054471553,""
"60","Bifidobacterium","Formic_acid",0.028834603644849,0.87977538092808,"1",0.87977538092808,""
"61","Bifidobacterium","D_Lactose",-0.148613724629182,0.433174910898195,"1",0.433174910898195,""
"62","Bifidobacterium","Betaine",-0.014685051127692,0.938607966766592,"1",0.938607966766592,""
"63","Bifidobacterium","Succinic_acid",-0.0096449143317482,0.959657240408155,"1",0.959657240408155,""
"64","Bifidobacterium","X4_Aminobutyric_acid",-0.0496921156578887,0.794269297055659,"1",0.794269297055659,""
"65","Bifidobacterium","Fumaric_acid",-0.0531597583142234,0.780250188202073,"1",0.780250188202073,""
"66","Streptococcus","Glycine",-0.168624493695456,0.373062271204129,"1",0.373062271204129,""
"67","Streptococcus","D_Glucose",-0.0781737306955147,0.681358013647636,"1",0.681358013647636,""
"68","Streptococcus","Guanidinoacetic_acid",-0.0383066965001925,0.840720013170045,"1",0.840720013170045,""
"69","Streptococcus","Alanine",-0.0978900332044584,0.606817120107643,"1",0.606817120107643,""
"70","Streptococcus","Lactic_acid",-0.137886447055395,0.467455112421112,"1",0.467455112421112,""
"71","Streptococcus","Oxaloacetic_acid",-0.0452963873967478,0.812130667947306,"1",0.812130667947306,""
"72","Streptococcus","Dimethylamine",-0.0194462310866378,0.918760651630855,"1",0.918760651630855,""
"73","Streptococcus","Formic_acid",-0.160139348277002,0.397929798683732,"1",0.397929798683732,""
"74","Streptococcus","D_Lactose",-0.0864690876082826,0.649584947459332,"1",0.649584947459332,""
"75","Streptococcus","Betaine",-0.0879321561591258,0.644041097376387,"1",0.644041097376387,""
"76","Streptococcus","Succinic_acid",-0.102321619030317,0.590549233668754,"1",0.590549233668754,""
"77","Streptococcus","X4_Aminobutyric_acid",-0.0558910873159231,0.769254995439397,"1",0.769254995439397,""
"78","Streptococcus","Fumaric_acid",0.263541499004763,0.159379880880889,"1",0.159379880880889,""
"79","Finegoldia","Glycine",-0.300444675216975,0.106700949424819,"1",0.106700949424819,""
"80","Finegoldia","D_Glucose",-0.115079397375262,0.544813585049498,"1",0.544813585049498,""
"81","Finegoldia","Guanidinoacetic_acid",-0.134318491389991,0.479163442449284,"1",0.479163442449284,""
"82","Finegoldia","Alanine",-0.147590652984967,0.436383637399698,"1",0.436383637399698,""
"83","Finegoldia","Lactic_acid",-0.076901738283475,0.686279320049477,"1",0.686279320049477,""
"84","Finegoldia","Oxaloacetic_acid",-0.192597937734089,0.307887532401496,"1",0.307887532401496,""
"85","Finegoldia","Dimethylamine",-0.0505677943714434,0.790722953302323,"1",0.790722953302323,""
"86","Finegoldia","Formic_acid",-0.335412501997508,0.0699915354274235,"1",0.0699915354274235,""
"87","Finegoldia","D_Lactose",0.301280867589357,0.105681724928756,"1",0.105681724928756,""
"88","Finegoldia","Betaine",0.126664613531048,0.504781256503356,"1",0.504781256503356,""
"89","Finegoldia","Succinic_acid",-0.207157768328414,0.272027413495821,"1",0.272027413495821,""
"90","Finegoldia","X4_Aminobutyric_acid",-0.130038496170284,0.493405395536736,"1",0.493405395536736,""
"91","Finegoldia","Fumaric_acid",-0.225160328590921,0.23158445342241,"1",0.23158445342241,""
"92","Corynebacterium","Glycine",0.0564458676902091,0.767026955059028,"1",0.767026955059028,""
"93","Corynebacterium","D_Glucose",-0.179480966812353,0.34260887427498,"1",0.34260887427498,""
"94","Corynebacterium","Guanidinoacetic_acid",0.167452242959078,0.376442513830049,"1",0.376442513830049,""
"95","Corynebacterium","Alanine",-0.0250600598303724,0.895421221280094,"1",0.895421221280094,""
"96","Corynebacterium","Lactic_acid",-0.1257271167939,0.50796527872574,"1",0.50796527872574,""
"97","Corynebacterium","Oxaloacetic_acid",-0.282147863960544,0.130889308680597,"1",0.130889308680597,""
"98","Corynebacterium","Dimethylamine",-0.180157885706111,0.340761290494101,"1",0.340761290494101,""
"99","Corynebacterium","Formic_acid",-0.233290735316222,0.21471771893993,"1",0.21471771893993,""
"100","Corynebacterium","D_Lactose",0.119280083278018,0.530127828406826,"1",0.530127828406826,""
"101","Corynebacterium","Betaine",0.0505125205180508,0.790946682353493,"1",0.790946682353493,""
"102","Corynebacterium","Succinic_acid",0.252929037409731,0.17748758645488,"1",0.17748758645488,""
"103","Corynebacterium","X4_Aminobutyric_acid",-0.150358588570169,0.427732267308597,"1",0.427732267308597,""
"104","Corynebacterium","Fumaric_acid",0.0678948823144072,0.721476790291624,"1",0.721476790291624,""
"105","Anaerococcus","Glycine",-0.429841702706375,0.0177536552666401,"1",0.0177536552666401,"*"
"106","Anaerococcus","D_Glucose",-0.0863792173819992,0.649926085680969,"1",0.649926085680969,""
"107","Anaerococcus","Guanidinoacetic_acid",-0.201834318268626,0.284811111383396,"1",0.284811111383396,""
"108","Anaerococcus","Alanine",-0.14005762818577,0.4604044282032,"1",0.4604044282032,""
"109","Anaerococcus","Lactic_acid",0.00458289606997916,0.980824674080852,"1",0.980824674080852,""
"110","Anaerococcus","Oxaloacetic_acid",-0.194332643498365,0.303466791005589,"1",0.303466791005589,""
"111","Anaerococcus","Dimethylamine",0.178636026280139,0.344923531489113,"1",0.344923531489113,""
"112","Anaerococcus","Formic_acid",-0.283975065948167,0.128307567467523,"1",0.128307567467523,""
"113","Anaerococcus","D_Lactose",-0.0031243788078676,0.986926629070935,"1",0.986926629070935,""
"114","Anaerococcus","Betaine",0.187497974757675,0.32111622746549,"1",0.32111622746549,""
"115","Anaerococcus","Succinic_acid",-0.15169836326481,0.423578873114194,"1",0.423578873114194,""
"116","Anaerococcus","X4_Aminobutyric_acid",-0.105972248797483,0.577292610575436,"1",0.577292610575436,""
"117","Anaerococcus","Fumaric_acid",-0.154304075388387,0.415565220957236,"1",0.415565220957236,""
"118","Prevotella","Glycine",-0.0909701684514552,0.632589359221897,"1",0.632589359221897,""
"119","Prevotella","D_Glucose",-0.156423168018911,0.409111035185196,"1",0.409111035185196,""
"120","Prevotella","Guanidinoacetic_acid",0.125285113707391,0.509469902021329,"1",0.509469902021329,""
"121","Prevotella","Alanine",-0.10815517266034,0.569429590788399,"1",0.569429590788399,""
"122","Prevotella","Lactic_acid",-0.0572364335432398,0.763855129312332,"1",0.763855129312332,""
"123","Prevotella","Oxaloacetic_acid",-0.231699079767399,0.217951830650399,"1",0.217951830650399,""
"124","Prevotella","Dimethylamine",0.086624519279825,0.648995108604075,"1",0.648995108604075,""
"125","Prevotella","Formic_acid",-0.330761112154397,0.0742114966589748,"1",0.0742114966589748,""
"126","Prevotella","D_Lactose",-0.180852504918048,0.338871679476386,"1",0.338871679476386,""
"127","Prevotella","Betaine",0.142308568666457,0.453154529890408,"1",0.453154529890408,""
"128","Prevotella","Succinic_acid",0.247911871061133,0.186533819634074,"1",0.186533819634074,""
"129","Prevotella","X4_Aminobutyric_acid",-0.182419714717789,0.334631717583975,"1",0.334631717583975,""
"130","Prevotella","Fumaric_acid",-0.0802991742940356,0.673163344139401,"1",0.673163344139401,""
"131","Staphylococcus","Glycine",0.0896981149329584,0.6373744107821,"1",0.6373744107821,""
"132","Staphylococcus","D_Glucose",0.00640708300164762,0.973194410005326,"1",0.973194410005326,""
"133","Staphylococcus","Guanidinoacetic_acid",-0.0407765263268235,0.830593215001437,"1",0.830593215001437,""
"134","Staphylococcus","Alanine",0.0370207348756382,0.846002700668731,"1",0.846002700668731,""
"135","Staphylococcus","Lactic_acid",-0.158673745214111,0.402318550458,"1",0.402318550458,""
"136","Staphylococcus","Oxaloacetic_acid",-0.118927531533562,0.531353012868833,"1",0.531353012868833,""
"137","Staphylococcus","Dimethylamine",-0.10005923155564,0.598830541865845,"1",0.598830541865845,""
"138","Staphylococcus","Formic_acid",-0.172302551623052,0.362572335660845,"1",0.362572335660845,""
"139","Staphylococcus","D_Lactose",-0.159979297093707,0.3984077412608,"1",0.3984077412608,""
"140","Staphylococcus","Betaine",-0.19547520452878,0.300576971559941,"1",0.300576971559941,""
"141","Staphylococcus","Succinic_acid",0.163749600930167,0.387235954913878,"1",0.387235954913878,""
"142","Staphylococcus","X4_Aminobutyric_acid",0.267763677335249,0.152556567697339,"1",0.152556567697339,""
"143","Staphylococcus","Fumaric_acid",0.0795945801961361,0.675875907743385,"1",0.675875907743385,""
"144","Campylobacter","Glycine",-0.492417932639229,0.0057049972771742,"1",0.0057049972771742,"**"
"145","Campylobacter","D_Glucose",-0.117296911172366,0.537037321314242,"1",0.537037321314242,""
"146","Campylobacter","Guanidinoacetic_acid",-0.257266891499985,0.1699188779189,"1",0.1699188779189,""
"147","Campylobacter","Alanine",-0.136182743100114,0.47302706597184,"1",0.47302706597184,""
"148","Campylobacter","Lactic_acid",0.0199930930078597,0.916483856662472,"1",0.916483856662472,""
"149","Campylobacter","Oxaloacetic_acid",-0.173488804676517,0.359226726331737,"1",0.359226726331737,""
"150","Campylobacter","Dimethylamine",-0.231499745713483,0.218359179855855,"1",0.218359179855855,""
"151","Campylobacter","Formic_acid",-0.354148897925329,0.054847438107422,"1",0.054847438107422,""
"152","Campylobacter","D_Lactose",0.140126737248378,0.460180931296879,"1",0.460180931296879,""
"153","Campylobacter","Betaine",-0.125606476372479,0.508375732135816,"1",0.508375732135816,""
"154","Campylobacter","Succinic_acid",-0.226729579887002,0.228261748791987,"1",0.228261748791987,""
"155","Campylobacter","X4_Aminobutyric_acid",-0.102174845409985,0.59108497371325,"1",0.59108497371325,""
"156","Campylobacter","Fumaric_acid",-0.116397860684734,0.540183698430497,"1",0.540183698430497,""
"157","Lawsonella","Glycine",-0.121992634623163,0.520746815103319,"1",0.520746815103319,""
"158","Lawsonella","D_Glucose",-0.0876616119194533,0.6450648434246,"1",0.6450648434246,""
"159","Lawsonella","Guanidinoacetic_acid",-0.0182533663434628,0.923729164351548,"1",0.923729164351548,""
"160","Lawsonella","Alanine",-0.113835054072612,0.549200208011077,"1",0.549200208011077,""
"161","Lawsonella","Lactic_acid",-0.0274954938175869,0.885321346847918,"1",0.885321346847918,""
"162","Lawsonella","Oxaloacetic_acid",-0.0822637493732647,0.665621362918555,"1",0.665621362918555,""
"163","Lawsonella","Dimethylamine",-0.0262499544228353,0.890484564722098,"1",0.890484564722098,""
"164","Lawsonella","Formic_acid",-0.289250487890232,0.121063753730173,"1",0.121063753730173,""
"165","Lawsonella","D_Lactose",-0.0909878819845727,0.632522828622859,"1",0.632522828622859,""
"166","Lawsonella","Betaine",-0.0771767219119564,0.685214341124406,"1",0.685214341124406,""
"167","Lawsonella","Succinic_acid",-0.156770334539489,0.408059063200778,"1",0.408059063200778,""
"168","Lawsonella","X4_Aminobutyric_acid",-0.0934110852921771,0.623448155065972,"1",0.623448155065972,""
"169","Lawsonella","Fumaric_acid",-0.193219424035633,0.306299123929169,"1",0.306299123929169,""
"170","unknown_Parcubacteria","Glycine",-0.220023278131742,0.242687882412712,"1",0.242687882412712,""
"171","unknown_Parcubacteria","D_Glucose",-0.138231116587907,0.466332071445034,"1",0.466332071445034,""
"172","unknown_Parcubacteria","Guanidinoacetic_acid",-0.145042940582966,0.444430179601286,"1",0.444430179601286,""
"173","unknown_Parcubacteria","Alanine",-0.376413706085377,0.0403453545240692,"1",0.0403453545240692,"*"
"174","unknown_Parcubacteria","Lactic_acid",-0.299862409873246,0.107415001380754,"1",0.107415001380754,""
"175","unknown_Parcubacteria","Oxaloacetic_acid",0.60317135711604,0.000418464111514569,"1",0.000418464111514569,"***"
"176","unknown_Parcubacteria","Dimethylamine",-0.0354606239270935,0.852420359336515,"1",0.852420359336515,""
"177","unknown_Parcubacteria","Formic_acid",0.233863245418821,0.213562464039676,"1",0.213562464039676,""
"178","unknown_Parcubacteria","D_Lactose",-0.102917494514913,0.588376395125345,"1",0.588376395125345,""
"179","unknown_Parcubacteria","Betaine",-0.148138375676289,0.434664171398265,"1",0.434664171398265,""
"180","unknown_Parcubacteria","Succinic_acid",-0.261066944863703,0.163478890606672,"1",0.163478890606672,""
"181","unknown_Parcubacteria","X4_Aminobutyric_acid",0.149265409101762,0.431137736695697,"1",0.431137736695697,""
"182","unknown_Parcubacteria","Fumaric_acid",0.0356106815873644,0.851802675165448,"1",0.851802675165448,""
"183","Parcubacteria","Glycine",-0.141585933020356,0.455475352357311,"1",0.455475352357311,""
"184","Parcubacteria","D_Glucose",0.0142728723057534,0.94032802894953,"1",0.94032802894953,""
"185","Parcubacteria","Guanidinoacetic_acid",-0.232461789268745,0.216397963610396,"1",0.216397963610396,""
"186","Parcubacteria","Alanine",-0.289406475831255,0.120854267422749,"1",0.120854267422749,""
"187","Parcubacteria","Lactic_acid",-0.228720599199363,0.224092401250341,"1",0.224092401250341,""
"188","Parcubacteria","Oxaloacetic_acid",0.570827172430517,0.000987256094880547,"1",0.000987256094880547,"***"
"189","Parcubacteria","Dimethylamine",-0.0128287552144129,0.946356496033335,"1",0.946356496033335,""
"190","Parcubacteria","Formic_acid",0.463156835035407,0.00995194236267279,"1",0.00995194236267279,"**"
"191","Parcubacteria","D_Lactose",0.165515444598297,0.382066339638556,"1",0.382066339638556,""
"192","Parcubacteria","Betaine",-0.0122594810340514,0.948733747571272,"1",0.948733747571272,""
"193","Parcubacteria","Succinic_acid",-0.119606604547524,0.528994316181321,"1",0.528994316181321,""
"194","Parcubacteria","X4_Aminobutyric_acid",0.444512035360317,0.0138530272115699,"1",0.0138530272115699,"*"
"195","Parcubacteria","Fumaric_acid",0.0254293351889659,0.893888746512516,"1",0.893888746512516,""
"196","unknown_Comamonadaceae","Glycine",-0.277142651907786,0.138156157808855,"1",0.138156157808855,""
"197","unknown_Comamonadaceae","D_Glucose",0.136467960092173,0.472091865048784,"1",0.472091865048784,""
"198","unknown_Comamonadaceae","Guanidinoacetic_acid",-0.160268491604447,0.397544390909379,"1",0.397544390909379,""
"199","unknown_Comamonadaceae","Alanine",-0.348458875350508,0.0591440267858068,"1",0.0591440267858068,""
"200","unknown_Comamonadaceae","Lactic_acid",-0.232982845751499,0.215340759487427,"1",0.215340759487427,""
"201","unknown_Comamonadaceae","Oxaloacetic_acid",0.648459163175199,0.000106461850154555,"1",0.000106461850154555,"***"
"202","unknown_Comamonadaceae","Dimethylamine",0.0378961775393568,0.842405686055617,"1",0.842405686055617,""
"203","unknown_Comamonadaceae","Formic_acid",0.321273025568712,0.0834262333857878,"1",0.0834262333857878,""
"204","unknown_Comamonadaceae","D_Lactose",-0.0166197126697741,0.930538178540753,"1",0.930538178540753,""
"205","unknown_Comamonadaceae","Betaine",0.0265831688267633,0.889102829731545,"1",0.889102829731545,""
"206","unknown_Comamonadaceae","Succinic_acid",-0.270496459590697,0.148253763494066,"1",0.148253763494066,""
"207","unknown_Comamonadaceae","X4_Aminobutyric_acid",0.199296107842113,0.291039336244084,"1",0.291039336244084,""
"208","unknown_Comamonadaceae","Fumaric_acid",0.00477945355573344,0.980002416056557,"1",0.980002416056557,""
"209","Porphyromonas","Glycine",-0.268978257068059,0.150633241920772,"1",0.150633241920772,""
"210","Porphyromonas","D_Glucose",-0.132204865494547,0.486170017938839,"1",0.486170017938839,""
"211","Porphyromonas","Guanidinoacetic_acid",-0.149296507241549,0.431040654983562,"1",0.431040654983562,""
"212","Porphyromonas","Alanine",-0.0634847270794585,0.738921855575015,"1",0.738921855575015,""
"213","Porphyromonas","Lactic_acid",-0.0210327968690512,0.912156972512171,"1",0.912156972512171,""
"214","Porphyromonas","Oxaloacetic_acid",-0.0822710795647635,0.665593281622663,"1",0.665593281622663,""
"215","Porphyromonas","Dimethylamine",0.0119270022901102,0.950122357804084,"1",0.950122357804084,""
"216","Porphyromonas","Formic_acid",-0.180692507519173,0.339306364780507,"1",0.339306364780507,""
"217","Porphyromonas","D_Lactose",-0.060444439078681,0.75102319756577,"1",0.75102319756577,""
"218","Porphyromonas","Betaine",-0.0730020547669562,0.70144489674158,"1",0.70144489674158,""
"219","Porphyromonas","Succinic_acid",0.0724791434154159,0.703487188283082,"1",0.703487188283082,""
"220","Porphyromonas","X4_Aminobutyric_acid",-0.103944018149023,0.58464142757304,"1",0.58464142757304,""
"221","Porphyromonas","Fumaric_acid",-0.0121594403695404,0.949151555947476,"1",0.949151555947476,""
"222","Flavobacterium","Glycine",-0.181103613665692,0.338190141818986,"1",0.338190141818986,""
"223","Flavobacterium","D_Glucose",0.47525642648898,0.00795193508160413,"1",0.00795193508160413,"**"
"224","Flavobacterium","Guanidinoacetic_acid",-0.147071753059788,0.438016031806959,"1",0.438016031806959,""
"225","Flavobacterium","Alanine",-0.184202164585212,0.329848915940978,"1",0.329848915940978,""
"226","Flavobacterium","Lactic_acid",0.0261703782504074,0.890814588666465,"1",0.890814588666465,""
"227","Flavobacterium","Oxaloacetic_acid",0.36464490163027,0.0475700152959348,"1",0.0475700152959348,"*"
"228","Flavobacterium","Dimethylamine",-0.071235719246213,0.708351632547576,"1",0.708351632547576,""
"229","Flavobacterium","Formic_acid",0.333755552235308,0.0714729050491434,"1",0.0714729050491434,""
"230","Flavobacterium","D_Lactose",0.0761490265282928,0.689197491618858,"1",0.689197491618858,""
"231","Flavobacterium","Betaine",0.0834579115017109,0.66105250634227,"1",0.66105250634227,""
"232","Flavobacterium","Succinic_acid",-0.189963592142808,0.314677527301031,"1",0.314677527301031,""
"233","Flavobacterium","X4_Aminobutyric_acid",0.222373455162797,0.23756501189177,"1",0.23756501189177,""
"234","Flavobacterium","Fumaric_acid",-0.0619910663489297,0.744859677987762,"1",0.744859677987762,""
"235","unknown_Bacteria","Glycine",-0.217064734829877,0.24924051411343,"1",0.24924051411343,""
"236","unknown_Bacteria","D_Glucose",0.0475413337323442,0.802996526543576,"1",0.802996526543576,""
"237","unknown_Bacteria","Guanidinoacetic_acid",-0.41366453883729,0.0230668947592601,"1",0.0230668947592601,"*"
"238","unknown_Bacteria","Alanine",-0.326238450262134,0.0785004993330719,"1",0.0785004993330719,""
"239","unknown_Bacteria","Lactic_acid",-0.258478401434291,0.167846512980374,"1",0.167846512980374,""
"240","unknown_Bacteria","Oxaloacetic_acid",0.745790272309542,2.2466529327318e-06,"1",2.2466529327318e-06,"***"
"241","unknown_Bacteria","Dimethylamine",-0.0468139074669103,0.805953523860534,"1",0.805953523860534,""
"242","unknown_Bacteria","Formic_acid",0.28295562208577,0.129743333510268,"1",0.129743333510268,""
"243","unknown_Bacteria","D_Lactose",0.134387752553015,0.478934730139453,"1",0.478934730139453,""
"244","unknown_Bacteria","Betaine",-0.0483535615167816,0.799697959196688,"1",0.799697959196688,""
"245","unknown_Bacteria","Succinic_acid",-0.251628978429753,0.179801433383944,"1",0.179801433383944,""
"246","unknown_Bacteria","X4_Aminobutyric_acid",0.269217899384196,0.150255833506917,"1",0.150255833506917,""
"247","unknown_Bacteria","Fumaric_acid",0.00206293005917328,0.991367854220646,"1",0.991367854220646,""
"248","Varibaculum","Glycine",0.133146525832395,0.483042004688059,"1",0.483042004688059,""
"249","Varibaculum","D_Glucose",-0.126622848087016,0.504922892609253,"1",0.504922892609253,""
"250","Varibaculum","Guanidinoacetic_acid",0.147742103505382,0.435907818526474,"1",0.435907818526474,""
"251","Varibaculum","Alanine",-0.0894995731318319,0.638122557645128,"1",0.638122557645128,""
"252","Varibaculum","Lactic_acid",0.10162777158483,0.593083712371402,"1",0.593083712371402,""
"253","Varibaculum","Oxaloacetic_acid",-0.0874113431762968,0.646012433136428,"1",0.646012433136428,""
"254","Varibaculum","Dimethylamine",-0.0658743221040981,0.729453040846287,"1",0.729453040846287,""
"255","Varibaculum","Formic_acid",-0.207507035551635,0.271201882062763,"1",0.271201882062763,""
"256","Varibaculum","D_Lactose",-0.0515649690279247,0.786689558064712,"1",0.786689558064712,""
"257","Varibaculum","Betaine",-0.196951533625072,0.296868730123157,"1",0.296868730123157,""
"258","Varibaculum","Succinic_acid",0.472476006308201,0.00837850075384457,"1",0.00837850075384457,"**"
"259","Varibaculum","X4_Aminobutyric_acid",-0.166408818956455,0.379466249360131,"1",0.379466249360131,""
"260","Varibaculum","Fumaric_acid",-0.134637170201103,0.478111577072667,"1",0.478111577072667,""
